ID,Post Title,Rendered Content,Featured Image URL,Height,Width,Filesize (bytes),Categories,Platforms,NFT Link
8108,Infinite Personality &#8211; bonfire blythe,"This piece of work is the continuation of a visual idea and aesthetic. In my future publications I plan to draw 1:1 square sticky notes per release. I illustrate with art pens, take a picture, filter it, animate it and prepare it as a gif to bring the image to life.\nThe music is what I would describe as bouncy and fun. Spacey synthesizers open followed by my vocals. The track evolves into a breakbeat boots and cats with vocal chops that bounce around your ears.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/IMG_9843.png,1080,1090,2886226,AI Art,Sound.xyz,https://www.sound.xyz/bonfireblythe/infinite-personality
8104,Frank Ocean,"1. Lyric\n[Intro]\nIn a world of colors, where the heart beats strong,\nRyan, a story untold, a melody to prolong.\nThrough the canvas of life, he paints his song,\n&#8220;We Love The Art,&#8221; his anthem, where he belongs.\n[Chorus]\nColors of Authenticity, in a ballad so sweet,\nDiversity&#8217;s symphony, where two hearts meet.\nThrough the struggles, love finds its beat,\nIn the &#8220;Authenticity Anthem,&#8221; a victory seat.\n[Verse]\nOn the blockchain canvas, NFTs gleam,\nAuthenticity Anthem, a digital dream.\nLove and acceptance, a powerful theme,\nIn this pop ballad, where echoes redeem.\n[Outro]\nAs the final chords gently descend,\nRyan&#8217;s story, a message to send.\nIn the melody of love, let hearts mend,\n&#8220;We Love The Art,&#8221; a journey without end.\n2. &#8220;Frank Ocean&#8221; a pop ballad, I can adhere to the following steps:\nIdentify Theme and Message:\nEstablish a central theme: Desire for societal acceptance and empathy for the LGBT community.\nWrite Lyrics:\nBegin writing lyrics, focusing on the theme and message.\nUse powerful language and compelling imagery to convey emotions.\nChoose Melody and Harmony:\nSelect a melody suitable for the song&#8217;s mood, possibly serene and captivating for a ballad.\nChoose harmonies and sounds that align with the overall spirit of the song.\nRecord and Edit:\nUtilize recording software to capture vocals and instrumental parts.\nEdit the audio to achieve high quality and create a smooth sound.\nCreate NFT:\nUse a popular NFT platform like OpenSea.\nDevelop a unique digital artwork corresponding to your music.\nPromote and Share:\nUtilize social media and NFT platforms to promote your music and NFT.\nShare your story and the message behind &#8220;Frank Ocean&#8221; to attract attention.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/ryan.jpg,832,640,50318,AI Art,OpenSea,https://opensea.io/assets/optimism/0x9b40aab5bae0c42a8d41bcbdb918b39293652eb6/2
8102,Rainbow,"As we enter the year 2024, Japan is facing a variety of problems, including major earthquakes and plane crashes.\nI think it is important to keep walking, even when things get tough.\nYes, surely there will be a rainbow at the end of it.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/2a0dd272-85de-462c-9f60-f26a8cdaebf5.png,1024,1024,2229903,AI Art,OpenSea,https://opensea.io/assets/optimism/0x656c882c0546d27562c942fa221fd1e6ea21d2e7/3/
8098,Dusk,"In this painting, I&#8217;ve painted a lively field of flowers beneath a sunset-kissed sky, saturating the heavens with a kaleidoscope of colours. I&#8217;m drawn to flower painting as it symbolizes life and beauty.\nI used midjourney and photoshop to create this painting, thank you\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/dusk.png,1792,2688,8806279,AI Art,Zora,https://zora.co/collect/zora:0xa3933b25adc5c443c8a5247522d8b5a5898840cc/premint-2
8096,Universe,"This oil painting captures the universe from a dual perspective. Firstly, it delves into the intricate realm of subatomic particles within an atom, including charm quarks, up, down, and anti-quarks, magnified at +1,000,000,000,000. Secondly, it takes an expansive journey outwards to the colossal scale of the cosmos, with a zoom-out of -1,000,000,000,000, showcasing the vastness of superclusters of galaxies. It highlights the profound realization that the grandeur of the universe is intricately woven from the tiniest building blocks. In this oil painting, the unity between the minuscule particles and the vast cosmos becomes apparent, revealing a remarkable similarity that transcends scale in both microcosm and macrocosm—a visual testament to the interconnectedness and visual similarity of all things within the universe, whether we zoom out or zoom in to the furthest extent.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/lens2.png,1632,2912,9759719,AI Art,Zora,https://zora.co/collect/zora:0xb73c323778c1a0d8eda0537fa5c5c1170f379ddb/premint-2
8094,We Promise not to die,"We promised not to die\nBreathe, stop, don&#8217;t move.\nFeel the warmth and protection of a half bite.\nSurrender to what is alive for a minute or two before disappearing.\nWe are alive.\nIt is a piece made in watercolor then digitally animated.\n",null,null,null,null,AI Art,Manifold,https://gallery.manifold.xyz/optimism/0xa25d23b91acbac38cf28281dcd65e72acc241cac/2
8092,Monochrome Landscape,Silent rebirth of nature after urban collapse.\nA minimal gesture made with 2 images and 2 sounds found on the web.\n,null,null,null,null,AI Art,Manifold,https://gallery.manifold.xyz/optimism/0xd0ee6bcd29e23b1dccf3470279cf037a8a8ca84a/1
8090,bardz x brooke williams &#8211; cold showers,"Brooke and I met up one day and she had been ruminating on cold showers. It&#8217;s noble to do the right thing even when it sucks, avoiding temptation and pushing past distractions. Cold showers are great in theory, but what if they don&#8217;t really give you what you need? What if the healthy thing bores you to death, strips away any sense of risk and adventure?\nThat toxic relationship is wrong for you &#8211; but it feels so right. Let the intrusive thoughts win for once. It&#8217;s only human to lean in to the dark side once in a while and toss the angel on your shoulder.\nThis concept felt perfect with a DnB / stutter UKG production. I reworked some old vinyl breakbeat drums as the backbone, recorded some guitar, and that became the bedrock to write the lyrics. Added some synth basslines and dreamy vocoder under the hook and the song came together we knew it. Simple at it&#8217;s core, and that&#8217;s what makes this song so special to me.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/BARDZ_COLDSHOWERS_FINALARTWORK_3000_BrookeFi_v2-scaled.jpg,2560,2560,914746,AI Art,Sound.xyz,https://www.sound.xyz/bardz/bardz-x-brooke-williams-cold-showers
8088,IN.HUMANA,"Is the first publication on the blockchain of the ESAGAEL brand founded by the Phygital fashion designer Esau Portillo.\nThe fashion brand ESAGAEL breaks the mold in Central America and the Caribbean by being one of the first brand to launch luxury fashion pieces as NFT.\nThis artwork marks a milestone, a before and after because it was created amidst the darkness of disbelief, skepticism and lack of support.Like a dazzling light, it breaks a decisive path with a firm step, disciplining the darkness to reach the infinite.That&#8217;s why we&#8217;ve named this collection ESAGAEL 1, which bears the alias IN. HUMAN because it has essence, life, and purpose.\nThe purpose that does not allow us to give up and makes us fight with greater impetus is that with part of the funds we raise we will support children and young people at social risk in Hondras and Central America, a percentage of the funds raised will be used to support the proper development of them and their families managed by the Powart to the people project.\nThe name IN.HUMANA is given to this piece because despite the implicit use of software and technology, it is human intervention that gives it added value and not the other way around. This piece represents the harmony and balance that is generated between the two when they merge.\nIN.HUMANA highlights the value of the essential role of the human being and expresses recognition, respect and admiration for the human superpower of fusing art and science with human warmth to materialize pieces that transcend time and give them some life while appreciating the relevance of tools offered by science and technology to improve and dignify human life.\nhttps://x.com/Powart2DaPeople?t=9EpYKg0WeQJkZLr2cSzymg&#038;s=09\nThe process to make this piece requires different skills:\n1. Avatar creation and animation /\nSoftware:\nDAZ https://www.daz3d.com\nMixamo https://www.mixamo.com/#/\n2. Cutting and sewing skills to generate patterns and fabric simulation /\nSoftware:\nCLO3D https://www.clo3d.com/es/\nStyle3D Studio https://studio.style3d.com/en/home\n3. Realistic textures /\nSoftware:\nAdobe substance painter https://www.adobe.com/products/substance3d-painter.html\nAdobe Photoshop\nhttps://www.adobe.com/products/photoshop.html?sdid=KKTJG&#038;mv=search&#038;kw=photoshop&#038;msclkid=544d8014c7801b75fe08e5839accb43a&#038;s_kwcid=AL!3085!10!79027587537429!79027951694079&#038;ef_id=ZKECMAAAAK7VhgNz:20240105013721:s\n4. Composition and 3D rendering /\nSoftware:\nCinema 4D https://www.maxon.net/en/cinema-4d\nRedshift https://www.maxon.net/en/redshift?msclkid=71cda8f4a86a1f07d041cd63f5cddc05&amp;utm_source=bing&amp;utm_medium=cpc&amp;utm_campaign=1_Brand_2_Search_3_Redshift_EN&amp;utm_term=redshift&amp;utm_content=1_Brand_2_Search_3_Redshift_EN\n5. Video post-production /\nSoftware:\nAdobe After effects https://www.adobe.com/es/products/aftereffects.html\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/todos.jpg,1080,1920,414311,AI Art,OpenSea,https://opensea.io/assets/optimism/0xf8d0cab06a9491815a4e1bff48f9a27321e28e6c/1/
8086,Otro Ambiente,"For this project i choose one of my singles: Otro Ambiente\n For this track I created the beat combining a electric guitar with a powerful reggaeton drums and a happy/chill lyrics to create the perfect Latin banger to hang out. The cover art was designed by me too.\nLatin music is a trend on web 2, why not do it on web 3?\nHope you enjoy.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Captura-de-pantalla-2024-01-04-a-las-19.03.03.png,1496,1496,5708753,AI Art,Sound.xyz,https://www.sound.xyz/alexpaul/otro-ambiente
8083,Zithertronica,"*this composition is from my 2023 full-length impressionistic mushroom sound maze album Mycelium Music. *credited as playing Mycelial Electronics, you can find these kinds of my mushroom sounds inter-woven in the song &#8220;Ninety Three &#8216;Til Infinity And Beyoncé&#8221; from the recent André 3000 album New Blue Sun.\n*as label manager and founderperson of Leaving Records, our label and the artist community it represents is in perpetual progressive search for resources and alternative models of funding in hopes to promote the longevity of our organization within an industry of questionable valuation for art and music. *our left-of-center record label has proudly become more than just a record label &#8211; it is a cultural symbol throughout the world for its All Genre curation, philosophy, and relentless pursuit for innovation.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/MD-Mycelium-Music-Artwork-scaled.jpg,2560,2560,471283,AI Art,Zora,https://zora.co/collect/zora:0x9cf17b36992e809a1e8c7984338661929f47644d/1
8082,The Unbearable Lightness of Being,"this is a thought and exploration about man and his loneliness in the world, a world that is actually nothing more than a &#8220;trap&#8221;, and the proud and wandering man struggles in its interwoven strings.\nThis is an oil painting on canvas \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/IMG_4993.png,1024,1024,2083438,AI Art,OpenSea,https://opensea.io/assets/optimism/0x87f1aa23b9f5f4d470c6412fa595daf3529e337f/2/
8077,Epheni,"For this piece I used a text to prompt generator stable diffusion v0.5, and then continued to tweak and fine tune it through more iterations.\nThis work is a part of thousands of images that is working up to produce a short film, however only the finest are selected for this contest and will not be used in future pieces. They will be minted here on the blockchain for all to enjoy!\nI think the elegance and abstraction of this piece is drawn out by using a high interpolation of frames, as well from high noise in the initial image that was smoothed throughout.\nOne prompt I thought that stood out was &#8216;very fine intricate line work&#8217; which I find to produce some stunning images from time to time. Along with the &#8216;lunarpunk&#8217; prompt which I find myself working aligned with their privacy centric values the most; as well the public goods revolution spearheaded in spaces like this and it is exciting to imagine what that might look like.\nI hope you enjoy this piece and thank you for the consideration. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/20230316084413_00770.png,1024,1024,2283171,AI Art,"Stability AI,Zora",https://zora.co/collect/zora:0xc1398992fe035fc07470cc56ccd0cbbcc215835c
8075,Flower field,"In this painting, I&#8217;ve painted a lively field of flowers beneath a sunset-kissed sky, saturating the heavens with a kaleidoscope of colours. I&#8217;m drawn to flower painting as it symbolizes life and beauty.\nI used midjourney and photoshop to create this painting, thank you\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/flowers-2.png,1792,2688,9528107,AI Art,Zora,https://zora.co/collect/zora:0xa3933b25adc5c443c8a5247522d8b5a5898840cc/premint-1
8073,BATH OF DARKNESS. FOREST INSIDE THE BODY,"This track was produced as the main piece for a Video Performance Sound Installation project exhibited at the Japanese Traditional Hall of the KYOTO ART CENTER Kyoto, Japan in 2023. \nIt is a Techno and House music track that I produced with the Electribe Korg music production station and edited with Ableton Live. The video was filmed. by me in studio with automated light staging, smoke machine and strobe flash. The piece works with two concepts of atmospheres, the Forest and the Nightclub. Seeking to cross a frontier where enabling the Alien would be possible.\nDuring my stay In Kyoto Japan in 2023, I have been investigating the bamboo forests of Kyoto with Butoh dancers under the theme &#8220;forest baths&#8221;, (Shinrin Yoku Japanese silence method) as a practice of listening from the body. In this work, I seek to express the information gathered from attentive listening with the body in the forest. In a rhythm of breathing and movement affected by the environment through dance and music. \nIn the video, the body movement of butoh dancer Kenta Masukawa is proposed as a medium for the audience to experience a sort of inhabiting the border. Between the forest as a technological organism-body, and its interrelationship with the human body in the nightclub environment. \nThe sound track was produced seeking to evoke the idea of basement and passage, between bright light and darkness, the same mediums that can inhabit a Forest and a Club simultaneously and the same mediums that can connect them together.\nIt is highly recommended to listen to the full track and watch the video until the end, to appreciate its affectation and mutation by colours, strobe flash and music, crossing the time.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Emilia-Alvarez-Bath-of-Darkness-Forest-Inside-the-body-2023-We-love-the-art.jpg,1148,2012,746221,AI Art,Zora,https://zora.co/collect/oeth:0x01b9724edf8295617c1ec99fd8e3708540ffbd26/1
8071,Optimism’s Flame,"In the darkest night, a glimmer bright, Optimism&#8217;s flame, a guiding light. Through trials deep and skies of gray, Hope whispers softly, &#8220;It&#8217;s a new day’’\nTools used blender and Ps\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/IMG_6439.png,2048,1224,4613200,AI Art,Zora,https://zora.co/collect/oeth:0xf6f0d51fc6bfe6f6708b863b69f52b990c4a049c/2
8069,The Archetypes,"The Archetypes are a set of humanoid figures that live parallel to human thought and activity. Created by the Chicago native Tuan Jones, the artist illustrates the world of these Archetypes and brings a unique perspective on organic and non-organic natures.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/D6B834FC-6F6D-499C-B6F8-5E394B4A0B3E-scaled.jpeg,2560,2051,984098,AI Art,Zora,https://zora.co/collect/zora:0xe065bb911c1ed831d52eeb0b13dc8d08778d0d56
8067,LIT,Wordsmith Mr. Darius and Multi-Platinum Hitmaker IllaDaProducer Join forces on the new web3 Anthem &#8220;LIT&#8221;. This is the genesis mint from Mr. Darius and a truly collectible piece of music.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/5D82C57F-CF43-4330-B0A3-40B90C64CE9C-scaled.jpeg,2560,2560,659859,AI Art,Manifold,https://app.manifold.xyz/c/LIT
8065,AYO,"It&#8217;s Time, The Highly Anticipated Release of &#8220;AYO&#8221;.\nThis electrifying, pulsating, &amp; culture-shifting work of art delivers\npowerful bars, elevated vibrations &amp; forward-thinking harmonies designed\nto empower, uplift, and invigorate as it takes us thru an excursion of musical brilliance.\nAllow this sound to serve as a source of inspiration on your journey thru life.\nIncludes an intro, outro &amp; significant verses with special shoutouts to Web3,\nthe hustlers,the haters, the lovers, &amp; the exes&#8230; Blessings To All.\nSpecial Rewards For All Minters\nWritten, Performed &amp; Recorded By: Mr. Darius\nLocation: Miami, FL USA\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/09CCBED8-7406-4738-9F4C-92730227EB39-scaled.jpeg,2560,2560,823205,AI Art,Sound.xyz,https://www.sound.xyz/mrdarius/ayo
8063,New life,i have mint this nft with the holograph app https://app.holograph.xyz/\nthis is all my life \n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/V1A0793Carlos-Funes-FOTOGRAFIA.jpg,1200,1800,1082909,AI Art,Holograph,https://app.holograph.xyz/collections/8939d855-354b-4f5d-8d0b-af53a1dd2883/nfts/fc406e49-01e4-4dea-833a-b505ffbec573
8061,OBJINSPC 013,"Objects in Space stylized (OBJINSPC) is a captivating project that merges the realm of inanimate objects with fiery, infrared backgrounds. This series takes you on a visual journey that defies convention. OBJINSPC celebrates the art of contrast, where ordinary objects are transformed into the extraordinary, inviting you to explore the beauty within the everyday.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/013.jpg,1080,1080,191653,AI Art,Zora,https://zora.co/collect/zora:0x56db055faadb42287227676983116f71825b769a/premint-1
8057,ALPHA (The Anthem),"Another One🥇\nAlpha personifies &amp; embodies the cultivation of peace, progression &amp; ample abundance for all one truly desires. Allow the power of Alpha to propel you towards the highest levels of evolution on your journey. \nFor All Things Alpha\nAlpha…A Lifestyle, A Movement. Blessings To All\nThis Is Alpha 💯🔥\nSpecial Rewards For All Minters\nWritten, Performed &amp; Recorded By: Mr. Darius\nLocation: Miami, FL USA\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/4A414103-03B7-4A3E-8B1E-C8CE3B44C010-scaled.jpeg,2560,2560,569455,AI Art,Sound.xyz,https://www.sound.xyz/mrdarius/alpha-the-anthem
8055,Non Fungible Fungi,"The concept i developed is Non Fungible Fungi&#8217;s; an intelligent humanoid species roaming the universe. They are known for their deeply rooted connection to nature, it is something they are bonded to. While embarking on their journey through time and space they make stops at planetary systems to assist those in need. As Fungis they aim to leave a positive mark on the universe and hope to spread the valuable traits of which Fungi&#8217;s behold.\nI developed the art on Affinity Designer which i have been utilizing over the past year or so working on various art projects. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Non-Fungible-Fungi_1.png,602,531,123768,AI Art,OpenSea,https://opensea.io/assets/optimism/0x5e02c8d619c3adee747b678498df61573f94554e/1
8053,Veil,"This piece was created using stable diffusion, the dpm_2 ancestral model.\nInspirations for this were Jewellery making from the 15th to 17th Century, Lunarpunk ideals, Molecular Machines, The World Computer, peaceful scenes. While I won&#8217;t share all my process here, I use a variety of symbols and equations to refine these pieces to add to the uniqueness and novelty.\nI chose this out of many to start the collection because of the unique feature on the forehead. Which to me looked like the Ether Symbol which I want to highlight for the coordination that these networks provide, how they oversee so much while being so delicate and yet contrastingly powerful.\nI hope you all appreciate this work as much as I appreciate yours for contributing to these emerging networks. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/20230316074727_00025.png,512,512,341642,AI Art,Zora,https://zora.co/collect/zora:0x6a1a513550b817e8d5557bbe897433f549d6969f/premint-1
8051,Timeframe X01,"Timeframe X01, a digital artwork produced through Comfy UI, leverages AI in its creation process. Utilizing my prior 3D artworks as a foundational element, the framework and tablet components undergo an iterative crossbreeding, img2img, and multiple upscaling processes with Australian landscape painter John Glover&#8217;s works, specifically those portraying Tasmanian landscapes—a thematic choice reflecting my connection to the place I grew up in.\nPresented within a webGL container, Timeframe X01 shifts away from a flat 2D rendering, adopting a 3D object format. Marigold AI generates a depth map for displacement effects, complemented by normal and roughness maps derived from the base image, enhancing tactile shader details. This method encourages a virtual interaction with the artwork, simulating a sense of touch within the browser environment, alongside the more traditional image format.\nAs the first entry in a series of 150 AI works, Timeframe X01 is the starting point for me of a new way of working, connected and expanding on my previous work, integrating AI tools in a deliberate and purposeful way, offering adaptability in mediums and enabling previously unattainable levels of detail immersion. Viewers can access the artwork as a high-resolution PNG image (Press D) or a dynamic 3D web object.\nFor more detailed context, please read a specially commissioned essay from Kirsten Bevin expanding on the themes and context of the work:\nhttps://mirror.xyz/kirstenbevin.eth/rxd9eywDeXH2dpT7euHmoinugzijtkpSfIplpSPGFhg\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/timeframe_x01.png,2000,2000,3794837,AI Art,"Stability AI,Zora",https://zora.co/collect/zora:0x14b89f2c40458e63ba1b745db8ce064ef4606aa5/1
8049,AURUM (XYZ Edition),"AURUM (XYZ Edition)\nThis electrifying EDM classic makes way to the blockchain accompanied by high resolution visual.\nGifted to the community in the spirit of gratitude.\nBlessings X There&#8217;s Much More To Come\n💎Special Rewards For All Minters\nWritten, Performed &amp; Recorded By: Mr. Darius\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/FD481187-10F7-4D62-B80A-3E97BF1E1208-scaled.jpeg,2346,2560,1865164,AI Art,Sound.xyz,https://www.sound.xyz/mrdarius/aurum-xyz-edition
8046,Optimism galaxy,Optimism galaxy;\nThe graceful dance around the central OP\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/op-4.jpg,850,850,601792,AI Art,Zora,https://zora.co/collect/oeth:0x7a8cb83ce35c2aef10f8d98f87bf46720ce887a2/2
8044,Heartcore watcher,"Heartcore Watcher;\n Illustrating the Relationship Between Ethereum and Optimism.\nEthereum as the Prime Body and Optimism as its Vital Component, Symbolizing the Heart.\nThis connection brings stability and prosperity to both.\nlike an Embracing and Safeguarding of the Heart with Vigor.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Heartcore-watcher.jpg,1080,1080,606921,AI Art,Zora,https://zora.co/collect/oeth:0x7a8cb83ce35c2aef10f8d98f87bf46720ce887a2/1
8042,Opunktimism,"When creating my submission I decided I wanted to somehow combine Optimism with my passion for CryptoPunks. What I ended up doing was just that, in the most literal of ways. I used photoshop to go in pixel by pixel and fill out a 24&#215;24 pixel canvas to recreate the Optimism logo, but in classic CryptoPunk style.. and thus Opunktimism was created!\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Opunktimism.png,9984,9984,1995519,AI Art,OpenSea,https://opensea.io/assets/optimism/0x7e7e144b4815acaaa3144b897cc0899ebcbdcf80/1
8040,The Eye of Time,"Inspired by Salvador Dali&#8217;s jewelry piece of the same name. This artwork was created by AI generated image, video, voice, music &amp; flash fiction. \nCC0 to the holder. 33 seconds length .mp4 video 43.8 MB\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/salvador-dali-jeweled-eye-pendant3.jpeg,1024,1024,167838,AI Art,"Stability AI,Zora",https://zora.co/collect/zora:0x8e5009f6bb95396136b75cfc509bb7a7b9e9844c/premint-2
8035,Tulare,"Captured amidst California&#8217;s unforeseen natural phenomenon, this striking image portrays a solitary figure standing at the water&#8217;s edge of an unexpectedly inundated lake. The scene, typically absent of such expanses of water, reflects nature&#8217;s force in the wake of dramatic weather shifts. The photo encapsulates a poignant moment where humanity meets the raw power of nature. This photo was captured on medium format film, with a Pentax 67ii on Kodak Portra 400. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/2006-000126700004-copy-4-scaled.jpg,2560,2044,1005948,AI Art,Manifold,https://gallery.manifold.xyz/0xfac2585584078aea59574dd897f421c4de1d91a9/2
8033,the scalability of optimism,"Ethereum (ETH), the largest smart-contracts blockchain, has a scalability problem. As more and more users join Ethereum, the network becomes more expensive and slower to use. Meanwhile, the Ethereum ecosystem has come up with a scaling solution: layer 2s, chains that work on top of Ethereum mainnet. Optimism is one of the best layer 2 scaling solutions. It’s powered by a technology called Optimistic rollups, which bundle large amounts of transaction data into digestible batches. Optimism is much cheaper to use than Ethereum, and it’s increasingly becoming popular along with other layer 2s .\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/opti.jpg,1280,1027,113634,AI Art,Mint.fun,https://mint.fun/op/0xca342b16558f8FDF7C49A00E0ED62Eb4BFD31994?ref=0x18782120c269BB60700D46E84B3333c0661923b4
8027,woman &#8216;s power,and this is me\nlonely woman\nOn the eve of the cold season\nAt the beginning of understanding the polluted existence of the earth\nThe wind blows in the street\nSolitary crows of isolation\nBoredom wanders in old gardens\nand ladder\nWhat a humble height\nThey are the naivety of a heart\nThey took stories with them to the palace\nAnd now\nHow else would one get up to dance\nAnd his childhood hair\nIt will pour into running water\nAnd the apple that he has finally picked and smelled\nWill it kick underfoot?\nWill I comb my hair in the wind again?\nAs if they were from the green lines of imagination\nThose fresh leaves that breathed in the lust of the breeze\nAnd the candlesticks\nWill I put it in the sky behind the window?\nWill I ever dance on glasses again?\nWill the doorbell ring again for me to wait?\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/woman.jpg,791,800,146261,AI Art,Mint.fun,https://mint.fun/op/0x580C790d011999512986185C28772CCC8b27F51A?ref=0xFB250F58b19EeF02f55DA3293B20a9b98b28249f
8022,THE VISITOR FROM MY DREAMS.,"Art Process:\nThis artwork is a 3D composition fully created with Blender 3d software.\nI manually posed my subjects to communicate the concept of a foreign but human-like entity communing with a human in an unknown but intriguing environment.\nMaking use of reflections of light and colourful textures within the immediate environment of the subjects to create a visually appealing display of colours, lines and circle geometry.\nAn art style I developed myself through years of personal growth experimentation.\nArtwork Description:\nIn my dreams I find myself communing with a being.\nOne of infinite knowledge and understanding of everything within the confines of space and time\nSometimes I can’t seem to tell where exactly I am, I just know I’m experiencing things beyond the natural.\nOn these rare occasions of traversing the natural plane of existence my encounters with this being brings stories untold, gifts and wisdom on things yet to happen.\nSomehow, I can’t always remember all of it, but when it’s necessary it all comes back to me.\nI wonder what or who it is\nAn Angel; The Visitor From My Dreams.\nAnjolaDave ✦ 2023\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/visitor-from-my-dreams.jpg,2048,1638,2440831,AI Art,Manifold,https://gallery.manifold.xyz/optimism/0xa833b8ec721e76372c5781a0e591e7191f1fb877/1
8020,Cadena de Esperanza Women of Web3,"I am a passionate advocate for closing the gender gap in technology. Since immersing myself in the blockchain ecosystem in 2021, my journey has been nothing short of transformative. It has been my privilege to meet and collaborate with extraordinary women who are not just part of this space but are actively shaping it. Their unwavering commitment and dedication are the driving forces behind the remarkable growth we witness in Latin America today.\n&#8220;Cadena de Esperanza: Women of Web3&#8221; – a name that resonates with the essence of hope and unity – is my humble tribute to these incredible women. This NFT is more than a digital creation; it&#8217;s a narrative of empowerment, a story of resilience, and a testament to the indomitable spirit of Latin American women in the blockchain and web3 realms.\nWhy This NFT Matters:\nThis NFT is a visual representation of the journey of Latinas who are pioneering in technology. Their stories are not just inspiring; they are pivotal in understanding the potential of blockchain as a tool for societal change. By highlighting their achievements, we are not only celebrating their success but also paving the way for future generations of women in technology.\nThe Impact:\nThe creation of &#8220;Cadena de Esperanza&#8221; is deeply personal to me. It embodies my admiration and respect for the women who have inspired me . Their stories of overcoming challenges, driving innovation, and empowering communities are the reasons why this NFT is more than art – it&#8217;s a symbol of hope and progress.\nThrough &#8220;Cadena de Esperanza: Women of Web3,&#8221; I aim to shine a light on the significant role of Latin American women in shaping the future of blockchain and web3. Their stories are not just narratives of individual success; they are beacons of hope for communities and a brighter, more inclusive future in technology.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Cadena-de-Esperanza-Women-of-Web3.png,1024,1024,2937226,AI Art,Zora,https://sound.xyz/coopdville/nu
8018,NU,NU is an original R&amp;B Music NFT song I released on Sound.xyz XMAS Morning 2023.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/NU-cover-artwork-scaled.jpg,1472,2560,393106,AI Art,Sound.xyz,https://opensea.io/assets/optimism/0x6d945be20fcbc306ea051770cbbfa10b4cbb8e02/1
8016,Amphitrite,"After numerous attempts with Stable Diffusion/midjourney for generating a girl underwater, I arrived at this result. Initially, I had planned for a static image, but I found it dull. I tried to create an animation in AnimateDIff, but unfortunately, I couldn&#8217;t achieve the envisioned result. A more satisfactory outcome was enabled by a neural network from runwayml. I also had to add some final touches to the loop using Adobe After Effects. Unfortunately, I couldn&#8217;t find a way to loop the AI seamlessly. So, I&#8217;ll leave it as it is. I hope you enjoyed my work.\n",null,null,null,null,AI Art,"Manifold,Stability AI",https://www.sound.xyz/paulapazos/modo-avion
